Ano,Ambito,Departamento,Provincia,Distrito,Organizacion,Votos,Validos,Emitidos
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,FUERZA POPULAR,556,27.81,17.98
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,ALIANZA POPULAR,47,2.35,1.52
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",595,29.76,19.24
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,ACCION POPULAR,495,24.76,16.00
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,DEMOCRACIA DIRECTA,21,1.05,0.68
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,PERU POSIBLE,9,0.45,0.29
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,PROGRESANDO PERU,10,0.50,0.32
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,PARTIDO POLITICO ORDEN,2,0.10,0.06
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,PERUANOS POR EL KAMBIO,246,12.31,7.95
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,VOTOS EN BLANCO,768,,24.83
2016,PERU,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,VOTOS NULOS,326,,10.54
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,FRENTE ESPERANZA,305,1.07,0.77
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,FUERZA POPULAR,"9,332",32.62,23.70
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,ALIANZA POPULAR,"1,070",3.74,2.72
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","7,408",25.90,18.82
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,ACCION POPULAR,"3,316",11.59,8.42
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,DEMOCRACIA DIRECTA,377,1.32,0.96
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,PERU POSIBLE,462,1.62,1.17
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,PROGRESANDO PERU,92,0.32,0.23
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,PARTIDO POLITICO ORDEN,46,0.16,0.12
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,PERUANOS POR EL KAMBIO,"6,197",21.66,15.74
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,VOTOS EN BLANCO,"7,068",,17.95
2016,PERU,LORETO,ALTO AMAZONAS,YURIMAGUAS,VOTOS NULOS,"3,697",,9.39
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,FRENTE ESPERANZA,9,0.73,0.40
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,FUERZA POPULAR,597,48.42,26.81
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,ALIANZA POPULAR,20,1.62,0.90
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",334,27.09,15.00
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,ACCION POPULAR,27,2.19,1.21
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,DEMOCRACIA DIRECTA,13,1.05,0.58
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,PERU POSIBLE,36,2.92,1.62
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,PROGRESANDO PERU,4,0.32,0.18
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,PARTIDO POLITICO ORDEN,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,PERUANOS POR EL KAMBIO,193,15.65,8.67
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,VOTOS EN BLANCO,743,,33.36
2016,PERU,LORETO,DATEM DEL MARAÑON,ANDOAS,VOTOS NULOS,251,,11.27
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,FRENTE ESPERANZA,18,0.43,0.31
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,FUERZA POPULAR,"1,569",37.30,26.68
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,ALIANZA POPULAR,164,3.90,2.79
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",775,18.43,13.18
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,ACCION POPULAR,385,9.15,6.55
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,DEMOCRACIA DIRECTA,14,0.33,0.24
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,PERU POSIBLE,74,1.76,1.26
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,PROGRESANDO PERU,30,0.71,0.51
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,PARTIDO POLITICO ORDEN,4,0.10,0.07
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,PERUANOS POR EL KAMBIO,"1,173",27.89,19.95
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,VOTOS EN BLANCO,"1,254",,21.32
2016,PERU,LORETO,DATEM DEL MARAÑON,BARRANCA,VOTOS NULOS,421,,7.16
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,FRENTE ESPERANZA,17,1.17,0.63
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,FUERZA POPULAR,272,18.78,10.09
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,ALIANZA POPULAR,52,3.59,1.93
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",324,22.38,12.02
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,ACCION POPULAR,127,8.77,4.71
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,DEMOCRACIA DIRECTA,13,0.90,0.48
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,PERU POSIBLE,72,4.97,2.67
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,PROGRESANDO PERU,32,2.21,1.19
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,PARTIDO POLITICO ORDEN,12,0.83,0.45
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,PERUANOS POR EL KAMBIO,527,36.40,19.55
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,VOTOS EN BLANCO,801,,29.71
2016,PERU,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,VOTOS NULOS,447,,16.58
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,FRENTE ESPERANZA,14,0.56,0.37
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,FUERZA POPULAR,"1,241",49.54,33.08
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,ALIANZA POPULAR,43,1.72,1.15
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",960,38.32,25.59
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,ACCION POPULAR,32,1.28,0.85
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,DEMOCRACIA DIRECTA,15,0.60,0.40
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,PERU POSIBLE,43,1.72,1.15
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,PROGRESANDO PERU,8,0.32,0.21
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,PARTIDO POLITICO ORDEN,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,PERUANOS POR EL KAMBIO,149,5.95,3.97
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,VOTOS EN BLANCO,"1,019",,27.16
2016,PERU,LORETO,DATEM DEL MARAÑON,MANSERICHE,VOTOS NULOS,228,,6.08
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,FRENTE ESPERANZA,9,0.83,0.47
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,FUERZA POPULAR,568,52.54,29.91
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,ALIANZA POPULAR,29,2.68,1.53
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",116,10.73,6.11
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,ACCION POPULAR,71,6.57,3.74
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,DEMOCRACIA DIRECTA,9,0.83,0.47
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,PERU POSIBLE,28,2.59,1.47
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,PROGRESANDO PERU,14,1.30,0.74
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,PARTIDO POLITICO ORDEN,6,0.56,0.32
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,PERUANOS POR EL KAMBIO,231,21.37,12.16
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,VOTOS EN BLANCO,612,,32.23
2016,PERU,LORETO,DATEM DEL MARAÑON,MORONA,VOTOS NULOS,206,,10.85
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,FRENTE ESPERANZA,6,0.34,0.22
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,FUERZA POPULAR,974,55.40,35.46
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,ALIANZA POPULAR,53,3.01,1.93
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",193,10.98,7.03
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,ACCION POPULAR,67,3.81,2.44
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,DEMOCRACIA DIRECTA,9,0.51,0.33
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,PERU POSIBLE,35,1.99,1.27
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,PROGRESANDO PERU,15,0.85,0.55
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,PARTIDO POLITICO ORDEN,5,0.28,0.18
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,PERUANOS POR EL KAMBIO,401,22.81,14.60
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,VOTOS EN BLANCO,748,,27.23
2016,PERU,LORETO,DATEM DEL MARAÑON,PASTAZA,VOTOS NULOS,241,,8.77
2016,PERU,LORETO,LORETO,NAUTA,FRENTE ESPERANZA,100,0.99,0.69
2016,PERU,LORETO,LORETO,NAUTA,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,LORETO,NAUTA,FUERZA POPULAR,"3,904",38.75,26.97
2016,PERU,LORETO,LORETO,NAUTA,ALIANZA POPULAR,329,3.27,2.27
2016,PERU,LORETO,LORETO,NAUTA,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,NAUTA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","2,343",23.25,16.18
2016,PERU,LORETO,LORETO,NAUTA,ACCION POPULAR,527,5.23,3.64
2016,PERU,LORETO,LORETO,NAUTA,DEMOCRACIA DIRECTA,37,0.37,0.26
2016,PERU,LORETO,LORETO,NAUTA,PERU POSIBLE,258,2.56,1.78
2016,PERU,LORETO,LORETO,NAUTA,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,LORETO,NAUTA,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,NAUTA,PROGRESANDO PERU,43,0.43,0.30
2016,PERU,LORETO,LORETO,NAUTA,PARTIDO POLITICO ORDEN,7,0.07,0.05
2016,PERU,LORETO,LORETO,NAUTA,PERUANOS POR EL KAMBIO,"2,528",25.09,17.46
2016,PERU,LORETO,LORETO,NAUTA,VOTOS EN BLANCO,"2,746",,18.97
2016,PERU,LORETO,LORETO,NAUTA,VOTOS NULOS,"1,656",,11.44
2016,PERU,LORETO,LORETO,PARINARI,FRENTE ESPERANZA,10,0.56,0.39
2016,PERU,LORETO,LORETO,PARINARI,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,LORETO,PARINARI,FUERZA POPULAR,987,55.29,38.84
2016,PERU,LORETO,LORETO,PARINARI,ALIANZA POPULAR,24,1.34,0.94
2016,PERU,LORETO,LORETO,PARINARI,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,PARINARI,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",365,20.45,14.36
2016,PERU,LORETO,LORETO,PARINARI,ACCION POPULAR,84,4.71,3.31
2016,PERU,LORETO,LORETO,PARINARI,DEMOCRACIA DIRECTA,11,0.62,0.43
2016,PERU,LORETO,LORETO,PARINARI,PERU POSIBLE,11,0.62,0.43
2016,PERU,LORETO,LORETO,PARINARI,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,LORETO,PARINARI,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,PARINARI,PROGRESANDO PERU,6,0.34,0.24
2016,PERU,LORETO,LORETO,PARINARI,PARTIDO POLITICO ORDEN,0,0.00,0.00
2016,PERU,LORETO,LORETO,PARINARI,PERUANOS POR EL KAMBIO,287,16.08,11.29
2016,PERU,LORETO,LORETO,PARINARI,VOTOS EN BLANCO,616,,24.24
2016,PERU,LORETO,LORETO,PARINARI,VOTOS NULOS,140,,5.51
2016,PERU,LORETO,LORETO,TIGRE,FRENTE ESPERANZA,13,0.78,0.52
2016,PERU,LORETO,LORETO,TIGRE,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,LORETO,TIGRE,FUERZA POPULAR,"1,284",77.35,51.61
2016,PERU,LORETO,LORETO,TIGRE,ALIANZA POPULAR,19,1.14,0.76
2016,PERU,LORETO,LORETO,TIGRE,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,TIGRE,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",102,6.14,4.10
2016,PERU,LORETO,LORETO,TIGRE,ACCION POPULAR,10,0.60,0.40
2016,PERU,LORETO,LORETO,TIGRE,DEMOCRACIA DIRECTA,2,0.12,0.08
2016,PERU,LORETO,LORETO,TIGRE,PERU POSIBLE,15,0.90,0.60
2016,PERU,LORETO,LORETO,TIGRE,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,LORETO,TIGRE,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,TIGRE,PROGRESANDO PERU,7,0.42,0.28
2016,PERU,LORETO,LORETO,TIGRE,PARTIDO POLITICO ORDEN,0,0.00,0.00
2016,PERU,LORETO,LORETO,TIGRE,PERUANOS POR EL KAMBIO,208,12.53,8.36
2016,PERU,LORETO,LORETO,TIGRE,VOTOS EN BLANCO,692,,27.81
2016,PERU,LORETO,LORETO,TIGRE,VOTOS NULOS,136,,5.47
2016,PERU,LORETO,LORETO,TROMPETEROS,FRENTE ESPERANZA,21,1.39,0.84
2016,PERU,LORETO,LORETO,TROMPETEROS,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,LORETO,TROMPETEROS,FUERZA POPULAR,714,47.19,28.46
2016,PERU,LORETO,LORETO,TROMPETEROS,ALIANZA POPULAR,30,1.98,1.20
2016,PERU,LORETO,LORETO,TROMPETEROS,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,TROMPETEROS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",172,11.37,6.86
2016,PERU,LORETO,LORETO,TROMPETEROS,ACCION POPULAR,38,2.51,1.51
2016,PERU,LORETO,LORETO,TROMPETEROS,DEMOCRACIA DIRECTA,15,0.99,0.60
2016,PERU,LORETO,LORETO,TROMPETEROS,PERU POSIBLE,44,2.91,1.75
2016,PERU,LORETO,LORETO,TROMPETEROS,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,LORETO,TROMPETEROS,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,TROMPETEROS,PROGRESANDO PERU,10,0.66,0.40
2016,PERU,LORETO,LORETO,TROMPETEROS,PARTIDO POLITICO ORDEN,1,0.07,0.04
2016,PERU,LORETO,LORETO,TROMPETEROS,PERUANOS POR EL KAMBIO,468,30.93,18.65
2016,PERU,LORETO,LORETO,TROMPETEROS,VOTOS EN BLANCO,656,,26.15
2016,PERU,LORETO,LORETO,TROMPETEROS,VOTOS NULOS,340,,13.55
2016,PERU,LORETO,LORETO,URARINAS,FRENTE ESPERANZA,31,1.25,0.78
2016,PERU,LORETO,LORETO,URARINAS,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,LORETO,URARINAS,FUERZA POPULAR,"1,489",59.87,37.69
2016,PERU,LORETO,LORETO,URARINAS,ALIANZA POPULAR,74,2.98,1.87
2016,PERU,LORETO,LORETO,URARINAS,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,URARINAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",181,7.28,4.58
2016,PERU,LORETO,LORETO,URARINAS,ACCION POPULAR,136,5.47,3.44
2016,PERU,LORETO,LORETO,URARINAS,DEMOCRACIA DIRECTA,19,0.76,0.48
2016,PERU,LORETO,LORETO,URARINAS,PERU POSIBLE,134,5.39,3.39
2016,PERU,LORETO,LORETO,URARINAS,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,LORETO,URARINAS,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,LORETO,URARINAS,PROGRESANDO PERU,13,0.52,0.33
2016,PERU,LORETO,LORETO,URARINAS,PARTIDO POLITICO ORDEN,1,0.04,0.03
2016,PERU,LORETO,LORETO,URARINAS,PERUANOS POR EL KAMBIO,409,16.45,10.35
2016,PERU,LORETO,LORETO,URARINAS,VOTOS EN BLANCO,"1,028",,26.02
2016,PERU,LORETO,LORETO,URARINAS,VOTOS NULOS,436,,11.04
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,FRENTE ESPERANZA,26,0.76,0.47
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,FUERZA POPULAR,"2,407",69.99,43.68
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,ALIANZA POPULAR,76,2.21,1.38
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",354,10.29,6.42
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,ACCION POPULAR,113,3.29,2.05
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,DEMOCRACIA DIRECTA,9,0.26,0.16
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,PERU POSIBLE,31,0.90,0.56
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,PROGRESANDO PERU,8,0.23,0.15
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,PARTIDO POLITICO ORDEN,2,0.06,0.04
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,PERUANOS POR EL KAMBIO,413,12.01,7.50
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,VOTOS EN BLANCO,"1,188",,21.56
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,PEBAS,VOTOS NULOS,883,,16.03
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,FRENTE ESPERANZA,34,0.57,0.37
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,FUERZA POPULAR,"3,960",66.86,42.97
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,ALIANZA POPULAR,183,3.09,1.99
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PERU LIBERTARIO *,0,0.00,0.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",905,15.28,9.82
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,ACCION POPULAR,184,3.11,2.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,DEMOCRACIA DIRECTA,23,0.39,0.25
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PERU POSIBLE,45,0.76,0.49
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PERU NACION *,0,0.00,0.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PARTIDO HUMANISTA PERUANO *,0,0.00,0.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PROGRESANDO PERU,16,0.27,0.17
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PARTIDO POLITICO ORDEN,9,0.15,0.10
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PERUANOS POR EL KAMBIO,564,9.52,6.12
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,VOTOS EN BLANCO,"2,212",,24.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,VOTOS NULOS,"1,081",,11.73
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,FRENTE ESPERANZA,13,0.49,0.23
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP *,0,0.00,0.00
2016,PERU,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,FUERZA POPULAR,"1,636",61.30,29.30
